[INFO][LEXER]LINE:	1	VALUE:	class		TOKEN:	T_RESERVE_WORD_CLASS
[INFO][LEXER]LINE:	38	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	38	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	38	VALUE:	11		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	38	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	38	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	38	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	38	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	38	VALUE:	10		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	38	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	38	VALUE:	.		TOKEN:	T_DEL_DOT
[INFO][LEXER]LINE:	38	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	38	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	38	VALUE:	11		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	38	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	38	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	39	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	39	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	39	VALUE:	10		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	39	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	39	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	39	VALUE:	12		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	39	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	39	VALUE:	.		TOKEN:	T_DEL_DOT
[INFO][LEXER]LINE:	39	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	39	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	39	VALUE:	11		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	39	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	39	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	39	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	39	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	39	VALUE:	10		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	39	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	39	VALUE:	.		TOKEN:	T_DEL_DOT
[INFO][LEXER]LINE:	39	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	39	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	39	VALUE:	11		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	39	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	39	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	39	VALUE:	11		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	39	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	39	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	40	VALUE:	left		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	40	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	40	VALUE:	not		TOKEN:	T_LOGICAL_NOT
[INFO][LEXER]LINE:	40	VALUE:	right		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	40	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	41	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	41	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	41	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	41	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	41	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	42	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	42	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	42	VALUE:	-		TOKEN:	T_OP_SUB
[INFO][LEXER]LINE:	42	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	42	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	42	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	42	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	42	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	42	VALUE:	.		TOKEN:	T_DEL_DOT
[INFO][LEXER]LINE:	42	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	42	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	42	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	42	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	43	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	43	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	43	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	43	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	43	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	44	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	44	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	44	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	44	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	44	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	44	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	44	VALUE:	.		TOKEN:	T_DEL_DOT
[INFO][LEXER]LINE:	44	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	44	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	44	VALUE:	10		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	44	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	44	VALUE:	.		TOKEN:	T_DEL_DOT
[INFO][LEXER]LINE:	44	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	44	VALUE:	.		TOKEN:	T_DEL_DOT
[INFO][LEXER]LINE:	44	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	44	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	44	VALUE:	10		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	44	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	44	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	44	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	45	VALUE:	if		TOKEN:	T_RESERVE_WORD_IF
[INFO][LEXER]LINE:	45	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	45	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	45	VALUE:	>		TOKEN:	T_OP_REL_GREATERTHAN
[INFO][LEXER]LINE:	45	VALUE:	arr		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	45	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	45	VALUE:	aa		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	45	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	45	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	45	VALUE:	then		TOKEN:	T_RESERVE_WORD_THEN
[INFO][LEXER]LINE:	45	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	46	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	46	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	46	VALUE:	arr		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	46	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	46	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	46	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	46	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	47	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	47	VALUE:	else		TOKEN:	T_RESERVE_WORD_ELSE
[INFO][LEXER]LINE:	47	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	48	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	48	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	49	VALUE:	for		TOKEN:	T_RESERVE_WORD_FOR
[INFO][LEXER]LINE:	49	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	49	VALUE:	int		TOKEN:	T_RESERVE_WORD_INT
[INFO][LEXER]LINE:	49	VALUE:	valx1		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	49	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	49	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	49	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	49	VALUE:	valx2		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	49	VALUE:	<=		TOKEN:	T_OP_REL_LESSTHAN_EQUAL
[INFO][LEXER]LINE:	49	VALUE:	99		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	49	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	49	VALUE:	valx3		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	49	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	49	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	49	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	49	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	49	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	49	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	49	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	49	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	50	VALUE:	for		TOKEN:	T_RESERVE_WORD_FOR
[INFO][LEXER]LINE:	50	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	50	VALUE:	int		TOKEN:	T_RESERVE_WORD_INT
[INFO][LEXER]LINE:	50	VALUE:	valx1		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	50	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	50	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	50	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	50	VALUE:	valx2		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	50	VALUE:	<=		TOKEN:	T_OP_REL_LESSTHAN_EQUAL
[INFO][LEXER]LINE:	50	VALUE:	99		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	50	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	50	VALUE:	valx3		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	50	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	50	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	50	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	50	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	50	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	50	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	50	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	51	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	52	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	52	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	52	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	52	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	52	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	52	VALUE:	b		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	52	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	52	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	52	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	52	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	53	VALUE:	if		TOKEN:	T_RESERVE_WORD_IF
[INFO][LEXER]LINE:	53	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	53	VALUE:	array		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	53	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	53	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	53	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	53	VALUE:	<		TOKEN:	T_OP_REL_LESSTHAN
[INFO][LEXER]LINE:	53	VALUE:	maxValue		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	53	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	53	VALUE:	then		TOKEN:	T_RESERVE_WORD_THEN
[INFO][LEXER]LINE:	53	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	54	VALUE:	maxValue		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	54	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	54	VALUE:	array		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	54	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	54	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	54	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	54	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	55	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	55	VALUE:	else		TOKEN:	T_RESERVE_WORD_ELSE
[INFO][LEXER]LINE:	55	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	56	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	56	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	57	VALUE:	return		TOKEN:	T_RESERVE_WORD_RETURN
[INFO][LEXER]LINE:	57	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	57	VALUE:	minValue		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	57	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	57	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	58	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	58	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	59	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	59	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	60	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	60	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	62	VALUE:	program		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	62	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	63	VALUE:	int		TOKEN:	T_RESERVE_WORD_INT
[INFO][LEXER]LINE:	63	VALUE:	var1		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	63	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	64	VALUE:	float		TOKEN:	T_RESERVE_WORD_FLOAT
[INFO][LEXER]LINE:	64	VALUE:	var2		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	64	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	65	VALUE:	int		TOKEN:	T_RESERVE_WORD_INT
[INFO][LEXER]LINE:	65	VALUE:	var3		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	65	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	65	VALUE:	10		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	65	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	65	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	66	VALUE:	float		TOKEN:	T_RESERVE_WORD_FLOAT
[INFO][LEXER]LINE:	66	VALUE:	var4		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	66	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	66	VALUE:	2		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	66	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	66	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	66	VALUE:	3		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	66	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	66	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	66	VALUE:	4		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	66	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	66	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	66	VALUE:	6		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	66	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	66	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	66	VALUE:	7		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	66	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	66	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	67	VALUE:	int		TOKEN:	T_RESERVE_WORD_INT
[INFO][LEXER]LINE:	67	VALUE:	findMax		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	67	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	68	VALUE:	Utility		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	68	VALUE:	utility		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	68	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	69	VALUE:	if		TOKEN:	T_RESERVE_WORD_IF
[INFO][LEXER]LINE:	69	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	69	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	69	VALUE:	>		TOKEN:	T_OP_REL_GREATERTHAN
[INFO][LEXER]LINE:	69	VALUE:	arr		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	69	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	69	VALUE:	aa		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	69	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	69	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	69	VALUE:	then		TOKEN:	T_RESERVE_WORD_THEN
[INFO][LEXER]LINE:	69	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	70	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	70	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	70	VALUE:	arr		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	70	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	70	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	70	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	70	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	71	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	71	VALUE:	else		TOKEN:	T_RESERVE_WORD_ELSE
[INFO][LEXER]LINE:	71	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	72	VALUE:	for		TOKEN:	T_RESERVE_WORD_FOR
[INFO][LEXER]LINE:	72	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	72	VALUE:	int		TOKEN:	T_RESERVE_WORD_INT
[INFO][LEXER]LINE:	72	VALUE:	valx1		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	72	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	72	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	72	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	72	VALUE:	valx2		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	72	VALUE:	<=		TOKEN:	T_OP_REL_LESSTHAN_EQUAL
[INFO][LEXER]LINE:	72	VALUE:	99		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	72	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	72	VALUE:	valx3		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	72	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	72	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	72	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	72	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	72	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	72	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	72	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	72	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	73	VALUE:	for		TOKEN:	T_RESERVE_WORD_FOR
[INFO][LEXER]LINE:	73	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	73	VALUE:	int		TOKEN:	T_RESERVE_WORD_INT
[INFO][LEXER]LINE:	73	VALUE:	valx1		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	73	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	73	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	73	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	73	VALUE:	valx2		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	73	VALUE:	<=		TOKEN:	T_OP_REL_LESSTHAN_EQUAL
[INFO][LEXER]LINE:	73	VALUE:	99		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	73	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	73	VALUE:	valx3		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	73	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	73	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	73	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	73	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	73	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	73	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	73	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	74	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	75	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	75	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	75	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	75	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	75	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	75	VALUE:	b		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	75	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	75	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	75	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	75	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	76	VALUE:	if		TOKEN:	T_RESERVE_WORD_IF
[INFO][LEXER]LINE:	76	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	76	VALUE:	array		TOKEN:	T_IDENTIFIER
